Local time,Open,High,Low,Close,Volume
18.10.2024 18:27:00.000 GMT+0200,5860.352,5861.332,5860.096,5860.823,0.115
18.10.2024 18:28:00.000 GMT+0200,5860.949,5861.082,5859.841,5859.862,0.11
18.10.2024 18:29:00.000 GMT+0200,5859.606,5860.087,5859.601,5860.087,0.085
18.10.2024 18:30:00.000 GMT+0200,5860.334,5860.397,5859.601,5859.992,0.11
18.10.2024 18:31:00.000 GMT+0200,5859.847,5860.103,5859.597,5859.850,0.085
18.10.2024 18:32:00.000 GMT+0200,5860.090,5861.137,5860.090,5860.334,0.06
18.10.2024 18:33:00.000 GMT+0200,5860.457,5861.086,5860.457,5861.080,0.07
18.10.2024 18:34:00.000 GMT+0200,5861.320,5861.810,5861.061,5861.810,0.135
18.10.2024 18:35:00.000 GMT+0200,5861.617,5862.549,5861.617,5862.052,0.095
18.10.2024 18:36:00.000 GMT+0200,5861.781,5862.781,5861.781,5862.066,0.105
18.10.2024 18:37:00.000 GMT+0200,5861.801,5862.557,5861.567,5862.067,0.085
18.10.2024 18:38:00.000 GMT+0200,5861.826,5862.127,5861.321,5862.079,0.14
18.10.2024 18:39:00.000 GMT+0200,5861.821,5862.867,5861.821,5862.572,0.08
18.10.2024 18:40:00.000 GMT+0200,5862.804,5863.552,5862.556,5862.812,0.165
18.10.2024 18:41:00.000 GMT+0200,5862.607,5863.530,5862.607,5863.296,0.115
18.10.2024 18:42:00.000 GMT+0200,5863.097,5864.779,5863.097,5864.524,0.135
18.10.2024 18:43:00.000 GMT+0200,5864.511,5865.317,5864.511,5865.317,0.16
18.10.2024 18:44:00.000 GMT+0200,5865.259,5865.269,5864.530,5865.021,0.08
18.10.2024 18:45:00.000 GMT+0200,5865.274,5865.274,5864.322,5864.832,0.115
18.10.2024 18:46:00.000 GMT+0200,5864.579,5865.127,5863.831,5864.637,0.12
18.10.2024 18:47:00.000 GMT+0200,5864.466,5865.083,5864.466,5864.826,0.095
18.10.2024 18:48:00.000 GMT+0200,5864.583,5865.387,5864.583,5865.077,0.135
18.10.2024 18:49:00.000 GMT+0200,5864.897,5865.327,5864.587,5865.080,0.055
18.10.2024 18:50:00.000 GMT+0200,5865.216,5866.822,5865.216,5866.377,0.14
18.10.2024 18:51:00.000 GMT+0200,5866.566,5867.806,5866.304,5866.550,0.155
18.10.2024 18:52:00.000 GMT+0200,5866.800,5868.241,5866.800,5868.241,0.1
18.10.2024 18:53:00.000 GMT+0200,5868.506,5869.240,5867.760,5867.763,0.205
18.10.2024 18:54:00.000 GMT+0200,5868.012,5869.229,5867.516,5868.970,0.11
18.10.2024 18:55:00.000 GMT+0200,5869.211,5870.702,5868.726,5869.687,0.29
18.10.2024 18:56:00.000 GMT+0200,5869.431,5870.997,5869.431,5870.939,0.095
18.10.2024 18:57:00.000 GMT+0200,5871.237,5871.237,5869.497,5869.660,0.17
18.10.2024 18:58:00.000 GMT+0200,5869.922,5869.922,5867.677,5867.691,0.24
18.10.2024 18:59:00.000 GMT+0200,5867.459,5867.459,5865.247,5865.500,0.31
18.10.2024 19:00:00.000 GMT+0200,5865.250,5867.474,5865.057,5866.974,0.245
18.10.2024 19:01:00.000 GMT+0200,5866.742,5867.966,5866.607,5867.966,0.12
18.10.2024 19:02:00.000 GMT+0200,5867.722,5867.972,5865.012,5865.252,0.25
18.10.2024 19:03:00.000 GMT+0200,5865.006,5867.213,5865.006,5866.960,0.205
18.10.2024 19:04:00.000 GMT+0200,5866.716,5867.212,5866.576,5866.681,0.125
18.10.2024 19:05:00.000 GMT+0200,5866.804,5867.919,5866.437,5867.413,0.135
18.10.2024 19:06:00.000 GMT+0200,5867.672,5867.906,5866.906,5867.697,0.12
18.10.2024 19:07:00.000 GMT+0200,5867.627,5869.116,5867.627,5869.112,0.16
18.10.2024 19:08:00.000 GMT+0200,5869.226,5869.581,5867.850,5868.334,0.1
18.10.2024 19:09:00.000 GMT+0200,5868.087,5868.087,5867.334,5868.077,0.13
18.10.2024 19:10:00.000 GMT+0200,5868.387,5869.069,5868.377,5869.056,0.065
18.10.2024 19:11:00.000 GMT+0200,5869.097,5869.662,5868.771,5868.789,0.15
18.10.2024 19:12:00.000 GMT+0200,5868.663,5868.799,5868.040,5868.536,0.12
18.10.2024 19:13:00.000 GMT+0200,5868.774,5869.057,5868.292,5868.750,0.12
18.10.2024 19:14:00.000 GMT+0200,5868.999,5868.999,5867.999,5868.252,0.23
18.10.2024 19:15:00.000 GMT+0200,5867.981,5868.486,5866.994,5867.500,0.115
18.10.2024 19:16:00.000 GMT+0200,5867.743,5867.743,5865.756,5865.756,0.125
18.10.2024 19:17:00.000 GMT+0200,5866.012,5866.262,5865.272,5865.504,0.155
18.10.2024 19:18:00.000 GMT+0200,5865.067,5866.749,5864.511,5865.747,0.26
18.10.2024 19:19:00.000 GMT+0200,5865.937,5868.037,5865.892,5867.983,0.2
18.10.2024 19:20:00.000 GMT+0200,5867.844,5868.527,5867.467,5867.966,0.195
18.10.2024 19:21:00.000 GMT+0200,5867.849,5868.257,5867.472,5868.203,0.095
18.10.2024 19:22:00.000 GMT+0200,5867.941,5868.007,5866.713,5866.950,0.14
18.10.2024 19:23:00.000 GMT+0200,5866.704,5866.963,5865.484,5866.233,0.235
18.10.2024 19:24:00.000 GMT+0200,5866.489,5867.017,5866.227,5866.451,0.135
18.10.2024 19:25:00.000 GMT+0200,5866.719,5867.209,5866.700,5867.007,0.11
18.10.2024 19:26:00.000 GMT+0200,5867.257,5867.497,5866.700,5866.820,0.11
18.10.2024 19:27:00.000 GMT+0200,5866.949,5866.949,5864.466,5864.951,0.335
18.10.2024 19:28:00.000 GMT+0200,5864.967,5865.227,5863.980,5864.979,0.28
18.10.2024 19:29:00.000 GMT+0200,5864.732,5864.986,5863.726,5864.484,0.245
18.10.2024 19:30:00.000 GMT+0200,5864.622,5865.471,5863.491,5863.750,0.21
18.10.2024 19:31:00.000 GMT+0200,5863.642,5864.797,5863.500,5864.496,0.19
18.10.2024 19:32:00.000 GMT+0200,5864.746,5865.732,5864.746,5865.047,0.06
18.10.2024 19:33:00.000 GMT+0200,5865.243,5866.472,5865.104,5866.472,0.155
18.10.2024 19:34:00.000 GMT+0200,5866.584,5866.839,5866.213,5866.703,0.195
18.10.2024 19:35:00.000 GMT+0200,5866.944,5866.956,5866.684,5866.696,0.045
18.10.2024 19:36:00.000 GMT+0200,5866.440,5866.440,5865.691,5865.704,0.115
18.10.2024 19:37:00.000 GMT+0200,5865.451,5865.777,5865.217,5865.481,0.08
18.10.2024 19:38:00.000 GMT+0200,5865.486,5866.277,5865.481,5866.239,0.105
18.10.2024 19:39:00.000 GMT+0200,5866.222,5867.007,5866.222,5866.950,0.085
18.10.2024 19:40:00.000 GMT+0200,5866.703,5867.200,5866.517,5866.710,0.085
18.10.2024 19:41:00.000 GMT+0200,5866.472,5866.711,5866.027,5866.704,0.115
18.10.2024 19:42:00.000 GMT+0200,5866.972,5867.719,5866.722,5867.226,0.12
18.10.2024 19:43:00.000 GMT+0200,5866.976,5866.976,5865.971,5866.480,0.12
18.10.2024 19:44:00.000 GMT+0200,5866.224,5867.527,5866.224,5867.223,0.135
18.10.2024 19:45:00.000 GMT+0200,5866.971,5867.997,5866.960,5867.997,0.17
18.10.2024 19:46:00.000 GMT+0200,5867.712,5867.950,5867.441,5867.717,0.105
18.10.2024 19:47:00.000 GMT+0200,5867.602,5867.777,5866.727,5867.227,0.105
18.10.2024 19:48:00.000 GMT+0200,5867.217,5867.602,5865.993,5866.241,0.19
18.10.2024 19:49:00.000 GMT+0200,5866.547,5866.752,5866.009,5866.250,0.085
18.10.2024 19:50:00.000 GMT+0200,5866.490,5866.740,5865.494,5865.751,0.215
18.10.2024 19:51:00.000 GMT+0200,5866.022,5866.753,5865.757,5866.506,0.16
18.10.2024 19:52:00.000 GMT+0200,5866.614,5866.993,5866.244,5866.496,0.095
18.10.2024 19:53:00.000 GMT+0200,5866.361,5866.361,5864.770,5865.022,0.12
18.10.2024 19:54:00.000 GMT+0200,5864.782,5865.029,5864.031,5864.296,0.15
18.10.2024 19:55:00.000 GMT+0200,5864.040,5864.552,5863.297,5864.047,0.17
18.10.2024 19:56:00.000 GMT+0200,5864.294,5864.800,5864.057,5864.560,0.08
18.10.2024 19:57:00.000 GMT+0200,5864.313,5864.836,5863.820,5864.836,0.2
18.10.2024 19:58:00.000 GMT+0200,5864.583,5864.877,5864.330,5864.462,0.12
18.10.2024 19:59:00.000 GMT+0200,5864.570,5864.829,5864.079,5864.079,0.115
18.10.2024 20:00:00.000 GMT+0200,5863.814,5864.572,5863.317,5863.867,0.145
18.10.2024 20:01:00.000 GMT+0200,5863.566,5863.566,5856.646,5861.811,0.67
18.10.2024 20:02:00.000 GMT+0200,5861.561,5862.857,5861.561,5862.291,0.265
18.10.2024 20:03:00.000 GMT+0200,5862.541,5864.507,5862.300,5864.507,0.2
18.10.2024 20:04:00.000 GMT+0200,5864.766,5865.743,5864.264,5865.001,0.225
18.10.2024 20:05:00.000 GMT+0200,5865.139,5865.509,5864.747,5865.262,0.2
18.10.2024 20:06:00.000 GMT+0200,5865.382,5865.497,5864.510,5864.762,0.14
18.10.2024 20:07:00.000 GMT+0200,5865.009,5865.009,5863.770,5864.522,0.18
18.10.2024 20:08:00.000 GMT+0200,5864.447,5865.271,5864.260,5865.271,0.11
18.10.2024 20:09:00.000 GMT+0200,5865.524,5866.032,5864.919,5865.767,0.095
18.10.2024 20:10:00.000 GMT+0200,5865.947,5867.246,5865.760,5866.993,0.205
18.10.2024 20:11:00.000 GMT+0200,5866.971,5867.287,5866.489,5867.027,0.13
18.10.2024 20:12:00.000 GMT+0200,5866.742,5868.267,5866.492,5867.701,0.13
18.10.2024 20:13:00.000 GMT+0200,5867.694,5868.206,5867.451,5867.714,0.19
18.10.2024 20:14:00.000 GMT+0200,5867.961,5868.473,5867.537,5868.211,0.18
18.10.2024 20:15:00.000 GMT+0200,5868.224,5868.547,5867.989,5868.262,0.095
18.10.2024 20:16:00.000 GMT+0200,5868.491,5869.057,5868.253,5868.760,0.115
18.10.2024 20:17:00.000 GMT+0200,5868.881,5869.524,5868.769,5869.524,0.055
18.10.2024 20:18:00.000 GMT+0200,5869.782,5870.026,5869.043,5869.296,0.12
18.10.2024 20:19:00.000 GMT+0200,5869.552,5870.050,5868.809,5870.050,0.065
18.10.2024 20:20:00.000 GMT+0200,5869.857,5870.107,5869.054,5869.054,0.16
18.10.2024 20:21:00.000 GMT+0200,5869.307,5869.557,5868.823,5869.064,0.12
18.10.2024 20:22:00.000 GMT+0200,5869.311,5870.089,5869.073,5869.591,0.105
18.10.2024 20:23:00.000 GMT+0200,5869.859,5869.859,5868.870,5869.360,0.075
18.10.2024 20:24:00.000 GMT+0200,5869.601,5870.360,5869.363,5870.110,0.1
18.10.2024 20:25:00.000 GMT+0200,5869.872,5871.357,5869.863,5870.866,0.155
18.10.2024 20:26:00.000 GMT+0200,5871.101,5872.352,5870.857,5871.841,0.22
18.10.2024 20:27:00.000 GMT+0200,5872.091,5872.157,5870.619,5871.362,0.2
18.10.2024 20:28:00.000 GMT+0200,5871.106,5871.359,5870.837,5871.147,0.12
18.10.2024 20:29:00.000 GMT+0200,5870.843,5870.843,5869.364,5870.111,0.18
18.10.2024 20:30:00.000 GMT+0200,5870.361,5871.096,5869.136,5869.136,0.17
18.10.2024 20:31:00.000 GMT+0200,5869.364,5869.617,5867.881,5868.394,0.18
18.10.2024 20:32:00.000 GMT+0200,5868.644,5870.123,5868.640,5869.127,0.135
18.10.2024 20:33:00.000 GMT+0200,5869.380,5870.139,5869.107,5869.417,0.18
18.10.2024 20:34:00.000 GMT+0200,5869.111,5869.132,5867.957,5867.957,0.19
18.10.2024 20:35:00.000 GMT+0200,5868.147,5868.162,5867.410,5867.929,0.135
18.10.2024 20:36:00.000 GMT+0200,5868.179,5868.432,5867.917,5867.917,0.045
18.10.2024 20:37:00.000 GMT+0200,5868.173,5868.477,5867.917,5867.939,0.15
18.10.2024 20:38:00.000 GMT+0200,5867.797,5868.176,5866.934,5867.942,0.155
18.10.2024 20:39:00.000 GMT+0200,5867.809,5868.237,5867.436,5867.677,0.15
18.10.2024 20:40:00.000 GMT+0200,5867.433,5867.942,5866.931,5866.952,0.205
18.10.2024 20:41:00.000 GMT+0200,5867.190,5868.199,5867.190,5867.447,0.095
18.10.2024 20:42:00.000 GMT+0200,5867.429,5868.652,5867.416,5868.652,0.105
18.10.2024 20:43:00.000 GMT+0200,5868.776,5869.389,5868.776,5869.386,0.2
18.10.2024 20:44:00.000 GMT+0200,5869.139,5869.139,5868.393,5868.414,0.095
18.10.2024 20:45:00.000 GMT+0200,5868.281,5868.910,5867.674,5867.933,0.125
18.10.2024 20:46:00.000 GMT+0200,5868.173,5868.727,5867.924,5868.676,0.14
18.10.2024 20:47:00.000 GMT+0200,5868.920,5868.920,5868.171,5868.174,0.12
18.10.2024 20:48:00.000 GMT+0200,5868.436,5868.822,5868.187,5868.702,0.085
18.10.2024 20:49:00.000 GMT+0200,5868.437,5868.449,5867.941,5868.247,0.1
18.10.2024 20:50:00.000 GMT+0200,5868.431,5868.930,5868.322,5868.681,0.19
18.10.2024 20:51:00.000 GMT+0200,5868.440,5868.452,5867.947,5868.190,0.14
18.10.2024 20:52:00.000 GMT+0200,5867.943,5868.193,5866.017,5866.219,0.135
18.10.2024 20:53:00.000 GMT+0200,5866.017,5866.479,5865.951,5866.211,0.155
18.10.2024 20:54:00.000 GMT+0200,5866.527,5866.719,5865.967,5866.451,0.155
18.10.2024 20:55:00.000 GMT+0200,5866.207,5867.699,5866.093,5867.690,0.11
18.10.2024 20:56:00.000 GMT+0200,5867.449,5867.747,5866.709,5867.212,0.13
18.10.2024 20:57:00.000 GMT+0200,5867.199,5867.247,5866.706,5867.190,0.14
18.10.2024 20:58:00.000 GMT+0200,5866.952,5867.932,5866.690,5866.927,0.11
18.10.2024 20:59:00.000 GMT+0200,5866.686,5867.671,5866.686,5866.949,0.11
18.10.2024 21:00:00.000 GMT+0200,5866.690,5866.690,5865.201,5865.463,0.26
18.10.2024 21:01:00.000 GMT+0200,5865.216,5865.962,5864.714,5865.937,0.185
18.10.2024 21:02:00.000 GMT+0200,5865.709,5865.934,5864.527,5864.732,0.195
18.10.2024 21:03:00.000 GMT+0200,5864.527,5864.527,5860.817,5863.991,0.48
18.10.2024 21:04:00.000 GMT+0200,5863.892,5864.307,5863.012,5863.867,0.215
18.10.2024 21:05:00.000 GMT+0200,5863.996,5864.989,5863.984,5864.246,0.17
18.10.2024 21:06:00.000 GMT+0200,5864.002,5864.971,5862.751,5863.254,0.185
18.10.2024 21:07:00.000 GMT+0200,5863.067,5863.317,5862.280,5863.020,0.15
18.10.2024 21:08:00.000 GMT+0200,5862.767,5863.529,5862.767,5863.010,0.175
18.10.2024 21:09:00.000 GMT+0200,5863.272,5864.557,5863.272,5864.259,0.095
18.10.2024 21:10:00.000 GMT+0200,5864.003,5864.003,5863.024,5863.754,0.21
18.10.2024 21:11:00.000 GMT+0200,5863.764,5864.327,5863.530,5863.781,0.12
18.10.2024 21:12:00.000 GMT+0200,5864.036,5864.263,5863.501,5864.254,0.145
18.10.2024 21:13:00.000 GMT+0200,5864.016,5864.283,5863.781,5864.283,0.14
18.10.2024 21:14:00.000 GMT+0200,5864.539,5865.759,5864.539,5865.257,0.14
18.10.2024 21:15:00.000 GMT+0200,5865.022,5865.532,5864.577,5865.279,0.145
18.10.2024 21:16:00.000 GMT+0200,5865.520,5865.529,5864.277,5864.537,0.11
18.10.2024 21:17:00.000 GMT+0200,5864.284,5864.546,5862.824,5863.089,0.185
18.10.2024 21:18:00.000 GMT+0200,5862.583,5863.823,5862.571,5863.823,0.13
18.10.2024 21:19:00.000 GMT+0200,5863.637,5863.897,5863.100,5863.581,0.115
18.10.2024 21:20:00.000 GMT+0200,5863.897,5863.972,5862.591,5863.122,0.105
18.10.2024 21:21:00.000 GMT+0200,5862.860,5862.892,5862.367,5862.621,0.165
18.10.2024 21:22:00.000 GMT+0200,5862.371,5862.892,5861.387,5862.627,0.175
18.10.2024 21:23:00.000 GMT+0200,5862.374,5862.652,5861.646,5862.131,0.18
18.10.2024 21:24:00.000 GMT+0200,5861.899,5861.909,5861.207,5861.656,0.11
18.10.2024 21:25:00.000 GMT+0200,5861.409,5862.182,5861.409,5861.932,0.185
18.10.2024 21:26:00.000 GMT+0200,5861.667,5862.920,5861.414,5862.907,0.215
18.10.2024 21:27:00.000 GMT+0200,5862.784,5863.467,5862.784,5863.150,0.13
18.10.2024 21:28:00.000 GMT+0200,5862.909,5863.899,5862.467,5862.922,0.155
18.10.2024 21:29:00.000 GMT+0200,5862.657,5863.131,5862.397,5863.131,0.095
18.10.2024 21:30:00.000 GMT+0200,5862.887,5862.947,5862.150,5862.391,0.105
18.10.2024 21:31:00.000 GMT+0200,5862.637,5862.937,5862.134,5862.402,0.135
18.10.2024 21:32:00.000 GMT+0200,5862.631,5862.646,5861.487,5861.692,0.11
18.10.2024 21:33:00.000 GMT+0200,5861.487,5862.176,5861.171,5861.673,0.13
18.10.2024 21:34:00.000 GMT+0200,5861.421,5861.737,5861.177,5861.190,0.1
18.10.2024 21:35:00.000 GMT+0200,5861.434,5861.694,5860.450,5860.954,0.18
18.10.2024 21:36:00.000 GMT+0200,5861.213,5862.507,5860.966,5862.507,0.115
18.10.2024 21:37:00.000 GMT+0200,5862.257,5863.424,5862.257,5863.424,0.07
18.10.2024 21:38:00.000 GMT+0200,5863.671,5863.689,5862.194,5862.462,0.185
18.10.2024 21:39:00.000 GMT+0200,5862.222,5862.952,5862.197,5862.197,0.155
18.10.2024 21:40:00.000 GMT+0200,5861.944,5862.203,5861.037,5861.720,0.25
18.10.2024 21:41:00.000 GMT+0200,5861.527,5861.777,5860.247,5860.253,0.165
18.10.2024 21:42:00.000 GMT+0200,5860.009,5861.577,5859.269,5860.881,0.24
18.10.2024 21:43:00.000 GMT+0200,5861.017,5861.057,5860.032,5860.754,0.15
18.10.2024 21:44:00.000 GMT+0200,5861.016,5861.023,5860.507,5860.769,0.155
18.10.2024 21:45:00.000 GMT+0200,5860.529,5860.879,5860.494,5860.557,0.125
18.10.2024 21:46:00.000 GMT+0200,5860.744,5861.964,5860.741,5861.777,0.145
18.10.2024 21:47:00.000 GMT+0200,5861.964,5862.071,5860.861,5861.373,0.17
18.10.2024 21:48:00.000 GMT+0200,5861.611,5862.629,5861.370,5861.867,0.155
18.10.2024 21:49:00.000 GMT+0200,5862.111,5862.129,5860.620,5860.620,0.12
18.10.2024 21:50:00.000 GMT+0200,5860.364,5860.927,5859.864,5860.120,0.205
18.10.2024 21:51:00.000 GMT+0200,5859.987,5860.993,5859.370,5860.367,0.205
18.10.2024 21:52:00.000 GMT+0200,5860.614,5861.370,5859.864,5861.370,0.14
18.10.2024 21:53:00.000 GMT+0200,5861.632,5861.677,5860.629,5861.129,0.165
18.10.2024 21:54:00.000 GMT+0200,5860.867,5864.249,5860.861,5863.861,0.325
18.10.2024 21:55:00.000 GMT+0200,5863.614,5864.629,5862.882,5863.626,0.245
18.10.2024 21:56:00.000 GMT+0200,5863.927,5864.677,5863.373,5864.370,0.18
18.10.2024 21:57:00.000 GMT+0200,5864.614,5866.123,5864.361,5865.370,0.275
18.10.2024 21:58:00.000 GMT+0200,5865.117,5865.427,5863.361,5863.867,0.291
18.10.2024 21:59:00.000 GMT+0200,5864.617,5864.626,5862.120,5863.876,0.81
18.10.2024 22:00:00.000 GMT+0200,5863.379,5864.120,5861.829,5863.326,0.1643
18.10.2024 22:01:00.000 GMT+0200,5863.576,5865.311,5863.576,5864.317,0.0314
18.10.2024 22:02:00.000 GMT+0200,5864.573,5865.820,5864.573,5865.579,0.0164
18.10.2024 22:03:00.000 GMT+0200,5865.690,5865.832,5865.561,5865.570,0.019
18.10.2024 22:04:00.000 GMT+0200,5865.323,5865.323,5865.323,5865.323,0.0015
18.10.2024 22:05:00.000 GMT+0200,5865.561,5865.823,5865.561,5865.820,0.0035
18.10.2024 22:06:00.000 GMT+0200,5865.579,5866.832,5865.579,5866.567,0.0107
18.10.2024 22:07:00.000 GMT+0200,5866.877,5867.073,5865.314,5865.314,0.014
18.10.2024 22:08:00.000 GMT+0200,5865.582,5865.582,5864.564,5864.564,0.0058
18.10.2024 22:09:00.000 GMT+0200,5864.820,5865.127,5864.570,5864.877,0.0085
18.10.2024 22:10:00.000 GMT+0200,5865.082,5865.082,5865.082,5865.082,0.0007
18.10.2024 22:11:00.000 GMT+0200,5865.082,5865.082,5865.082,5865.082,0
18.10.2024 22:12:00.000 GMT+0200,5865.377,5865.377,5865.076,5865.076,0.0022
18.10.2024 22:13:00.000 GMT+0200,5864.820,5865.082,5864.564,5865.082,0.0058
18.10.2024 22:14:00.000 GMT+0200,5864.832,5865.079,5864.570,5865.079,0.0112
18.10.2024 22:15:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:16:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:17:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:18:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:19:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:20:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:21:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:22:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:23:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:24:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:25:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:26:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:27:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:28:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:29:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:30:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:31:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:32:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:33:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:34:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:35:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:36:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:37:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:38:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:39:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:40:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:41:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:42:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:43:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:44:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:45:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:46:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:47:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:48:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:49:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:50:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:51:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:52:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:53:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:54:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:55:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:56:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:57:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:58:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 22:59:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:00:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:01:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:02:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:03:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:04:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:05:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:06:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:07:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:08:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:09:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:10:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:11:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:12:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:13:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:14:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:15:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:16:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:17:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:18:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:19:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:20:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:21:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:22:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:23:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:24:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:25:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:26:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:27:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:28:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:29:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:30:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:31:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:32:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
18.10.2024 23:33:00.000 GMT+0200,5865.079,5865.079,5865.079,5865.079,0
